Year,Term,Department Code,Name,Course No,Section,Instructor,Start Time,End Time,Days,Availability
2016,Spring,ATS 498,Bachelor Fine Arts: Thesis I, 21314,502,"Barnaby, Martine",TBA,TBA,,2
2016,Spring,ATS 498,Bachelor Fine Arts: Thesis I, 21318,503,"Donovan, Jeremiah",TBA,TBA,,2
2016,Spring,ATS 498,Bachelor Fine Arts: Thesis I, 21316,504,"Grossman, Elena",TBA,TBA,,2
2016,Spring,ATS 498,Bachelor Fine Arts: Thesis I, 21320,505,"McNamara, Jennifer",TBA,TBA,,1
2016,Spring,ATS 498,Bachelor Fine Arts: Thesis I, 21322,506,"Randall, Vaughn",TBA,TBA,,2
2016,Spring,ATS 498,Bachelor Fine Arts: Thesis I, 23173,507,"Clark, Stephen",TBA,TBA,,1
2016,Spring,ATS 499,Bachelor Fine Arts: Thesis II, 21313,501,"Heasley, Charles",TBA,TBA,,2
2016,Spring,ATS 499,Bachelor Fine Arts: Thesis II, 21315,502,"Barnaby, Martine",TBA,TBA,,2
2016,Spring,ATS 499,Bachelor Fine Arts: Thesis II, 21319,503,"Donovan, Jeremiah",TBA,TBA,,2
2016,Spring,ATS 499,Bachelor Fine Arts: Thesis II, 21317,504,"Grossman, Elena",TBA,TBA,,2
2016,Spring,ATS 499,Bachelor Fine Arts: Thesis II, 21321,505,"McNamara, Jennifer",TBA,TBA,,2
2016,Spring,ATS 499,Bachelor Fine Arts: Thesis II, 21323,506,"Randall, Vaughn",TBA,TBA,,2
2016,Spring,ATT 490,Individual Problems in Art I, 23422,501,"Donovan, Jeremiah",TBA,TBA,,1
2016,Spring,ATT 490,Individual Problems in Art I, 20602,503,"Donovan, Jeremiah",TBA,TBA,,1
2016,Spring,ATT 490,Individual Problems in Art I, 21022,553,"McNamara, Jennifer",TBA,TBA,,2
2016,Spring,ATT 490,Individual Problems in Art I, 21119,561,Staff,TBA,TBA,,2
2016,Spring,ATT 490,Individual Problems in Art I, 21120,562,"Barnaby, Martine",TBA,TBA,,2
2016,Spring,ATT 490,Individual Problems in Art I, 20684,563,"Heasley, Charles",TBA,TBA,,2
2016,Spring,ATT 490,Individual Problems in Art I, 21121,566,"Randall, Vaughn",TBA,TBA,,2
2016,Spring,ATT 490,Individual Problems in Art I, 23257,567,"Grossman, Elena",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 21122,502,"Barnaby, Martine",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 20487,503,"Clark, Stephen",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 20488,504,"Donovan, Jeremiah",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 21021,505,"McNamara, Jennifer",TBA,TBA,,1
2016,Spring,ATT 491,Individual Problems in Art II, 20489,506,"Randall, Vaughn",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 23258,507,"Grossman, Elena",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 21123,508,"Heasley, Charles",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 21378,513,"Parks, Paul",TBA,TBA,,2
2016,Spring,ATT 491,Individual Problems in Art II, 21052,514,"De Dominick, Allison",TBA,TBA,,0
2016,Spring,ATT 491,Individual Problems in Art II, 21859,521,"Kramer, Kathryn",TBA,TBA,,2
2016,Spring,BIO 110,Principles of Biology I, 22941,701,"Relles, Noelle",12:40 PM, 1:30 PM,WFM,1
2016,Spring,BIO 110,Principles of Biology I, 22947,L01,"Head, Brooke",10:30 AM, 12:20 PM,T,1
2016,Spring,BIO 110,Principles of Biology I, 22948,L02,"Head, Brooke",1:15 PM,3:05 PM ,T,0
2016,Spring,BIO 110,Principles of Biology I, 22949,L03,"Head, Brooke",08:00 AM, 09:50 AM,T,1
2016,Spring,BIO 110,Principles of Biology I, 22950,L04,"Head, Brooke",10:30 AM, 12:20 PM,H,1
2016,Spring,BIO 110,Principles of Biology I, 22951,L05,"Head, Brooke",1:15 PM,3:05 PM ,H,1
2016,Spring,BIO 110,Principles of Biology I, 22952,L06,"Head, Brooke",08:00 AM, 09:50 AM,H,0
2016,Spring,BIO 110,Principles of Biology I, 22946,702,"Head, Brooke",09:10 AM, 10:00 AM,WFM,3
2016,Spring,BIO 110,Principles of Biology I, 22947,L01,"Head, Brooke",10:30 AM, 12:20 PM,T,1
2016,Spring,BIO 110,Principles of Biology I, 22948,L02,"Head, Brooke",1:15 PM,3:05 PM ,T,0
2016,Spring,BIO 110,Principles of Biology I, 22949,L03,"Head, Brooke",08:00 AM, 09:50 AM,T,1
2016,Spring,BIO 110,Principles of Biology I, 22950,L04,"Head, Brooke",10:30 AM, 12:20 PM,H,1
2016,Spring,BIO 110,Principles of Biology I, 22951,L05,"Head, Brooke",1:15 PM,3:05 PM ,H,1
2016,Spring,BIO 110,Principles of Biology I, 22952,L06,"Head, Brooke",08:00 AM, 09:50 AM,H,0
2016,Spring,BIO 111,Principles of Biology II, 20212,701,"Green, Joyce",08:55 AM, 09:45 AM,TH,7
2016,Spring,BIO 111,Principles of Biology II, 20213,L01,"Relles, Noelle",10:20 AM, 12:10 PM,M,2
2016,Spring,BIO 111,Principles of Biology II, 20214,L02,"Kearney, Miranda",12:40 PM, 2:30 PM,M,0
2016,Spring,BIO 111,Principles of Biology II, 20215,L03,"Kearney, Miranda",3:00 PM,4:50 PM ,M,0
2016,Spring,BIO 111,Principles of Biology II, 20216,L04,"Relles, Noelle",10:20 AM, 12:10 PM,W,6
2016,Spring,BIO 111,Principles of Biology II, 20219,L05,"Gerritsen, Adam",12:40 PM, 2:30 PM,W,0
2016,Spring,BIO 111,Principles of Biology II, 20217,L06,"Gerritsen, Adam",3:00 PM,4:50 PM ,W,0
2016,Spring,BIO 111,Principles of Biology II, 20218,702,"Green, Joyce",10:05 AM, 10:55 AM,TH,1
2016,Spring,BIO 111,Principles of Biology II, 20213,L01,"Relles, Noelle",10:20 AM, 12:10 PM,M,2
2016,Spring,BIO 111,Principles of Biology II, 20214,L02,"Kearney, Miranda",12:40 PM, 2:30 PM,M,0
2016,Spring,BIO 111,Principles of Biology II, 20215,L03,"Kearney, Miranda",3:00 PM,4:50 PM ,M,0
2016,Spring,BIO 111,Principles of Biology II, 20216,L04,"Relles, Noelle",10:20 AM, 12:10 PM,W,6
2016,Spring,BIO 111,Principles of Biology II, 20219,L05,"Gerritsen, Adam",12:40 PM, 2:30 PM,W,0
2016,Spring,BIO 111,Principles of Biology II, 20217,L06,"Gerritsen, Adam",3:00 PM,4:50 PM ,W,0
2016,Spring,BIO 201,Biological Sciences I, 20233,601,"Goldmann, Lauren",10:20 AM, 11:10 AM,WFM,2
2016,Spring,BIO 201,Biological Sciences I, 20234,L01,"Goldmann, Lauren",08:30 AM, 11:20 AM,T,0
2016,Spring,BIO 201,Biological Sciences I, 20235,L02,"Goldmann, Lauren",1:15 PM,4:05 PM ,T,0
2016,Spring,BIO 201,Biological Sciences I, 21088,L03,"Kearney, Miranda",08:30 AM, 11:20 AM,H,1
2016,Spring,BIO 201,Biological Sciences I, 21089,L04,"Kearney, Miranda",1:15 PM,4:05 PM ,H,1
2016,Spring,BIO 201,Biological Sciences I, 21805,701,"Goldmann, Lauren",10:20 AM, 11:10 AM,WFM,0
2016,Spring,BIO 201,Biological Sciences I, 20234,L01,"Goldmann, Lauren",08:30 AM, 11:20 AM,T,0
2016,Spring,BIO 201,Biological Sciences I, 20235,L02,"Goldmann, Lauren",1:15 PM,4:05 PM ,T,0
2016,Spring,BIO 201,Biological Sciences I, 21088,L03,"Kearney, Miranda",08:30 AM, 11:20 AM,H,1
2016,Spring,BIO 201,Biological Sciences I, 21089,L04,"Kearney, Miranda",1:15 PM,4:05 PM ,H,1
2016,Spring,BIO 202,Biological Sciences II, 20236,601,"Ducey, Peter",11:30 AM, 12:20 PM,WFM,2
2016,Spring,BIO 202,Biological Sciences II, 20237,L01,"DiMarco, Lisa",08:30 AM, 11:20 AM,T,0
2016,Spring,BIO 202,Biological Sciences II, 20238,L02,"DiMarco, Lisa",1:15 PM,4:05 PM ,T,0
2016,Spring,BIO 202,Biological Sciences II, 21004,L03,"DiMarco, Lisa",08:30 AM, 11:20 AM,H,0
2016,Spring,BIO 202,Biological Sciences II, 21217,L04,"Ducey, Peter",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 202,Biological Sciences II, 21806,701,"Ducey, Peter",11:30 AM, 12:20 PM,WFM,0
2016,Spring,BIO 202,Biological Sciences II, 20237,L01,"DiMarco, Lisa",08:30 AM, 11:20 AM,T,0
2016,Spring,BIO 202,Biological Sciences II, 20238,L02,"DiMarco, Lisa",1:15 PM,4:05 PM ,T,0
2016,Spring,BIO 202,Biological Sciences II, 21004,L03,"DiMarco, Lisa",08:30 AM, 11:20 AM,H,0
2016,Spring,BIO 202,Biological Sciences II, 21217,L04,"Ducey, Peter",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 210,Cellular Biology, 21090,001,"Nelson, Christian",09:10 AM, 10:00 AM,WFM,3
2016,Spring,BIO 210,Cellular Biology, 22082,L01,"Nelson, Christian",1:15 PM,4:05 PM ,T,2
2016,Spring,BIO 210,Cellular Biology, 21092,L02,"Gerritsen, Adam",08:30 AM, 11:20 AM,H,2
2016,Spring,BIO 210,Cellular Biology, 21156,L03,"Gerritsen, Adam",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20242,001,"George, Carie",10:20 AM, 11:10 AM,WM,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20245,L01,"George, Carie",08:30 AM, 10:20 AM,T,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20244,L02,"George, Carie",10:30 AM, 12:20 PM,T,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20243,L03,"George, Carie",1:15 PM,3:05 PM ,T,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20246,L04,"George, Carie",3:15 PM,5:05 PM ,T,1
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20251,002,"Straneva, John",10:05 AM, 10:55 AM,TH,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20254,L05,"Pecone, Jessica",08:00 AM, 09:50 AM,W,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20252,L06,"Pecone, Jessica",10:20 AM, 12:10 PM,W,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20255,L07,"Pecone, Jessica",12:40 PM, 2:30 PM,W,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20256,L08,"Pecone, Jessica",3:00 PM,4:50 PM ,W,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 21458,003,"Gatto, Louis",1:50 PM,2:40 PM ,WM,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20250,L09,"George, Carie",08:30 AM, 10:20 AM,H,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20247,L10,"Pecone, Jessica",10:30 AM, 12:20 PM,H,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20248,L11,"Pecone, Jessica",1:15 PM,3:05 PM ,H,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 20249,L12,"Pecone, Jessica",3:15 PM,5:05 PM ,H,0
2016,Spring,BIO 302,Human Anatomy & Physiology II, 22982,004,"Lotz, Shane",7:30 PM,8:20 PM ,WM,40
2016,Spring,BIO 302,Human Anatomy & Physiology II, 22575,L13,"Lotz, Shane",3:00 PM,4:50 PM ,M,9
2016,Spring,BIO 302,Human Anatomy & Physiology II, 22990,L14,"Lotz, Shane",5:00 PM,6:50 PM ,M,8
2016,Spring,BIO 302,Human Anatomy & Physiology II, 22991,L15,"Lotz, Shane",5:00 PM,6:50 PM ,W,0
2016,Spring,BIO 304,Microbiology, 20257,001,"Chatfield, Christa",1:50 PM,2:40 PM ,WFM,0
2016,Spring,BIO 304,Microbiology, 20260,L01,"Chatfield, Christa",08:30 AM, 11:20 AM,H,0
2016,Spring,BIO 304,Microbiology, 21578,L02,"Chatfield, Christa",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 304,Microbiology, 20259,002,"Chatfield, Christa",1:50 PM,2:40 PM ,WFM,0
2016,Spring,BIO 304,Microbiology, 20260,L01,"Chatfield, Christa",08:30 AM, 11:20 AM,H,0
2016,Spring,BIO 304,Microbiology, 21578,L02,"Chatfield, Christa",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 305,Histology, 21460,601,"Gatto, Louis",3:00 PM,5:50 PM ,WM,0
2016,Spring,BIO 310,Field Biology, 21369,540,"Broyles, Steven",TBA,TBA,,0
2016,Spring,BIO 310,Field Biology, 21370,R54,"Broyles, Steven",4:00 PM,5:40 PM ,F,0
2016,Spring,BIO 312,Genetics, 20261,001,"Conklin, Patricia",3:00 PM,3:50 PM ,WFM,4
2016,Spring,BIO 312,Genetics, 20670,L01,"Conklin, Patricia",08:30 AM, 11:20 AM,T,0
2016,Spring,BIO 312,Genetics, 20262,L02,"Conklin, Patricia",1:15 PM,4:05 PM ,T,1
2016,Spring,BIO 312,Genetics, 20901,L03,"DiMarco, Lisa",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 312,Genetics, 22996,L04,"DiMarco, Lisa",4:25 PM,7:15 PM ,W,3
2016,Spring,BIO 319,Biological Literature, 21459,601,"Gatto, Louis",1:15 PM,3:05 PM ,T,9
2016,Spring,BIO 324,Mammalian Anatomy, 20269,001,"Straneva, John",11:30 AM, 1:30 PM,WFM,0
2016,Spring,BIO 324,Mammalian Anatomy, 21563,002,"Straneva, John",11:30 AM, 1:30 PM,WFM,0
2016,Spring,BIO 411,Ornithology, 20814,001,"Broyles, Steven",08:00 AM, 08:50 AM,WM,0
2016,Spring,BIO 411,Ornithology, 20815,L01,"Broyles, Steven",08:30 AM, 11:20 AM,T,0
2016,Spring,BIO 412,General Ecology, 20439,001,"Voltura, Mary Beth",09:10 AM, 10:00 AM,WFM,1
2016,Spring,BIO 412,General Ecology, 21377,L01,"Green, Joyce",1:15 PM,4:05 PM ,T,0
2016,Spring,BIO 412,General Ecology, 20444,L02,"Voltura, Mary Beth",08:30 AM, 11:20 AM,H,0
2016,Spring,BIO 412,General Ecology, 22176,L03,"Green, Joyce",1:15 PM,4:05 PM ,H,1
2016,Spring,BIO 412,General Ecology, 20440,501,"Voltura, Mary Beth",09:10 AM, 10:00 AM,WFM,0
2016,Spring,BIO 412,General Ecology, 21377,L01,"Green, Joyce",1:15 PM,4:05 PM ,T,0
2016,Spring,BIO 412,General Ecology, 20444,L02,"Voltura, Mary Beth",08:30 AM, 11:20 AM,H,0
2016,Spring,BIO 412,General Ecology, 22176,L03,"Green, Joyce",1:15 PM,4:05 PM ,H,1
2016,Spring,BIO 429,Special Topics in Biology, 21701,001,"Fitzgerald, Terrence",11:40 AM, 12:55 PM,TH,1
2016,Spring,BIO 429,Special Topics in Biology, 22179,L01,"Fitzgerald, Terrence",08:30 AM, 11:20 AM,H,1
2016,Spring,BIO 429,Special Topics in Biology, 23000,003,"Nelson, Christian",10:20 AM, 11:10 AM,WFM,0
2016,Spring,BIO 429,Special Topics in Biology, 23002,004,"Baroni, Timothy",11:40 AM, 12:55 PM,TH,0
2016,Spring,BIO 429,Special Topics in Biology, 23006,L04,"Baroni, Timothy",10:05 AM, 11:25 AM,T,0
2016,Spring,BIO 429,Special Topics in Biology, 22999,502,"Ducey, Peter",4:25 PM,5:40 PM ,WM,0
2016,Spring,BIO 434,Adv Laboratory Experience, 20267,501,"Straneva, John",TBA,TBA,,4
2016,Spring,BIO 434,Adv Laboratory Experience, 23356,502,"Broyles, Steven",TBA,TBA,,1
2016,Spring,BIO 436,Research Seminar in Biology, 21154,501,Staff,TBA,TBA,,3
2016,Spring,BIO 436,Research Seminar in Biology, 22805,502,"Straneva, John",TBA,TBA,,1
2016,Spring,BIO 436,Research Seminar in Biology, 23277,503,"Baroni, Timothy",TBA,TBA,,1
2016,Spring,BIO 436,Research Seminar in Biology, 23293,504,"Chatfield, Christa",TBA,TBA,,1
2016,Spring,BIO 436,Research Seminar in Biology, 23316,505,"Straneva, John",TBA,TBA,,1
2016,Spring,BIO 436,Research Seminar in Biology, 23352,506,"Ducey, Peter",TBA,TBA,,1
2016,Spring,BIO 436,Research Seminar in Biology, 23354,507,"Fitzgerald, Terrence",TBA,TBA,,0
2016,Spring,BIO 437,Directed Study in Biology, 20895,501,Staff,TBA,TBA,,2
2016,Spring,BIO 437,Directed Study in Biology, 22504,502,"Straneva, John",TBA,TBA,,0
2016,Spring,BIO 437,Directed Study in Biology, 23308,503,"Conklin, Patricia",TBA,TBA,,1
2016,Spring,BIO 437,Directed Study in Biology, 22532,504,"Curtis, Theresa",TBA,TBA,,0
2016,Spring,BIO 437,Directed Study in Biology, 22540,505,"Broyles, Steven",TBA,TBA,,1
2016,Spring,BIO 437,Directed Study in Biology, 22817,510,"Baroni, Timothy",TBA,TBA,,1
2016,Spring,BIO 438,Research in Biology, 20268,501,Staff,TBA,TBA,,2
2016,Spring,BIO 438,Research in Biology, 23302,502,"Nelson, Christian",TBA,TBA,,0
2016,Spring,BIO 438,Research in Biology, 22562,503,"Ducey, Peter",TBA,TBA,,0
2016,Spring,BIO 438,Research in Biology, 22567,504,"Fitzgerald, Terrence",TBA,TBA,,0
2016,Spring,BIO 438,Research in Biology, 22606,505,"Ducey, Peter",TBA,TBA,,0
2016,Spring,BIO 439,Special Studies in Biology, 20764,501,Staff,TBA,TBA,,2
2016,Spring,BIO 439,Special Studies in Biology, 23309,502,"Conklin, Patricia",TBA,TBA,,0
2016,Spring,BIO 439,Special Studies in Biology, 23328,503,"Broyles, Steven",TBA,TBA,,0
2016,Spring,BIO 510,Advanced Field Biology, 21371,540,"Broyles, Steven",TBA,TBA,,0
2016,Spring,BIO 510,Advanced Field Biology, 21372,R54,"Broyles, Steven",4:00 PM,5:40 PM ,F,0
2016,Spring,BIO 514,Mammalian Physiology, 22181,001,"Curtis, Theresa",10:20 AM, 11:10 AM,WFM,0
2016,Spring,BIO 514,Mammalian Physiology, 22182,L01,"Curtis, Theresa",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 514,Mammalian Physiology, 22287,002,"Curtis, Theresa",10:20 AM, 11:10 AM,WFM,0
2016,Spring,BIO 514,Mammalian Physiology, 22182,L01,"Curtis, Theresa",1:15 PM,4:05 PM ,H,0
2016,Spring,BIO 524,Physiological Ecology, 20605,501,"Voltura, Mary Beth",7:00 PM,9:30 PM ,M,0
2016,Spring,BIO 533,Biology Seminar, 23268,501,"Broyles, Steven",4:25 PM,5:40 PM ,WM,2
2016,Spring,BIO 690,Research in Biology, 22563,501,Staff,TBA,TBA,,1
2016,Spring,BIO 690,Research in Biology, 23394,502,"Ducey, Peter",TBA,TBA,,0
2016,Spring,BMS 260,Intro. Biomedical Sciences, 21953,601,"Conklin, Patricia",4:25 PM,5:25 PM ,H,0
2016,Spring,BMS 460,Biomedical Sciences Seminar II, 21149,501,"Curtis, Theresa",10:05 AM, 11:55 AM,T,2
2016,Spring,BMS 461,Biomedical Sciences Internship, 21166,501,Staff,TBA,TBA,,5
2016,Spring,BMS 461,Biomedical Sciences Internship, 22571,502,"Chatfield, Christa",TBA,TBA,,1
2016,Spring,BMS 461,Biomedical Sciences Internship, 23276,503,"Curtis, Theresa",TBA,TBA,,0
2016,Spring,BMS 461,Biomedical Sciences Internship, 23282,504,"Gatto, Louis",TBA,TBA,,0
2016,Spring,BMS 461,Biomedical Sciences Internship, 23314,505,"Straneva, John",TBA,TBA,,0
2016,Spring,BMS 461,Biomedical Sciences Internship, 23315,506,"Straneva, John",TBA,TBA,,0
2016,Spring,BMS 461,Biomedical Sciences Internship, 23353,507,"Curtis, Theresa",TBA,TBA,,0
2016,Spring,CAP 100,Intro: Computer Applications, 20437,001,"Connell, Mark",11:30 AM, 12:20 PM,WFM,3
2016,Spring,CAP 100,Intro: Computer Applications, 20434,L01,"Connell, Mark",10:20 AM, 11:10 AM,M,0
2016,Spring,CAP 100,Intro: Computer Applications, 20435,L02,"Connell, Mark",3:00 PM,3:50 PM ,M,0
2016,Spring,CAP 100,Intro: Computer Applications, 20436,L03,"Connell, Mark",08:30 AM, 09:45 AM,T,2
2016,Spring,CAP 100,Intro: Computer Applications, 20512,L04,"Connell, Mark",08:00 AM, 08:50 AM,F,1
2016,Spring,CAP 100,Intro: Computer Applications, 20511,002,"Connell, Mark",11:40 AM, 12:55 PM,TH,4
2016,Spring,CAP 100,Intro: Computer Applications, 20513,L05,"Connell, Mark",08:00 AM, 08:50 AM,W,2
2016,Spring,CAP 100,Intro: Computer Applications, 20514,L06,"Connell, Mark",10:20 AM, 11:10 AM,W,0
2016,Spring,CAP 100,Intro: Computer Applications, 20617,L07,"Connell, Mark",08:30 AM, 09:45 AM,H,0
2016,Spring,CAP 100,Intro: Computer Applications, 20618,L08,"Connell, Mark",10:20 AM, 11:10 AM,F,2
2016,Spring,CAP 100,Intro: Computer Applications, 20821,501,"Connell, Mark",TBA,TBA,,14
2016,Spring,CAP 100,Intro: Computer Applications, 20822,L51,"Connell, Mark",08:00 AM, 08:50 AM,M,10
2016,Spring,CAP 100,Intro: Computer Applications, 20823,L52,"Connell, Mark",3:00 PM,3:50 PM ,W,4
2016,Spring,CAP 104,Computers and Society, 20971,001,"Ochs, Janet",10:05 AM, 11:20 AM,TH,1
2016,Spring,CAP 104,Computers and Society, 22146,002,"Ochs, Janet",1:15 PM,2:30 PM ,TH,0
2016,Spring,CAP 204,Programming with Visual Basic, 21874,001,"Connell, Mark",2:50 PM,4:05 PM ,TH,0
2016,Spring,CAP 204,Programming with Visual Basic, 22846,002,"Ochs, Janet",11:30 AM, 12:20 PM,WFM,0
2016,Spring,CAP 220,Intro to Computer Networks, 22126,001,"Connell, Mark",09:10 AM, 10:00 AM,WFM,1
2016,Spring,CAP 229,Special Topics in Computer App, 23132,001,"Han, Peter",4:30 PM,5:45 PM ,WM,7
2016,Spring,CAP 240,Intermediate Computer Applic., 21214,001,"Cubells, Christopher",12:40 PM, 1:30 PM,WFM,6
2016,Spring,CAP 240,Intermediate Computer Applic., 22148,002,"Cryan, Michelle",4:25 PM,5:40 PM ,TH,5
2016,Spring,CAP 250,Computer Practicum, 20395,501,"Connell, Mark",TBA,TBA,,20
2016,Spring,CAP 250,Computer Practicum, 20669,502,"Connell, Mark",TBA,TBA,,3
2016,Spring,CAP 250,Computer Practicum, 20408,511,"Graham, Katherine",TBA,TBA,,10
2016,Spring,CAP 250,Computer Practicum, 20668,512,"Graham, Katherine",TBA,TBA,,10
2016,Spring,CAP 350,Database Mgmt Systems, 22527,001,"Peluso, Joshua",11:40 AM, 12:55 PM,TH,11
2016,Spring,CAR 500,Child Abuse Recognition Wksp, 22491,001,"Barnes, Barbara",TBA,TBA,,0
2016,Spring,CAR 500,Child Abuse Recognition Wksp, 22492,002,"Barnes, Barbara",TBA,TBA,,3
2016,Spring,CAR 500,Child Abuse Recognition Wksp, 22493,003,"Creighton, Lois",TBA,TBA,,24
2016,Spring,CAR 500,Child Abuse Recognition Wksp, 22494,004,"Creighton, Lois",TBA,TBA,,33
2016,Spring,CAR 500,Child Abuse Recognition Wksp, 22495,005,"Creighton, Lois",TBA,TBA,,32
2016,Spring,CAR 500,Child Abuse Recognition Wksp, 22496,006,"Barnes, Barbara",TBA,TBA,,36
2016,Spring,CHE 221,General Chemistry I, 21442,001,"Buckenmeyer, Gail",09:10 AM, 10:00 AM,WFM,10
2016,Spring,CHE 221,General Chemistry I, 22240,L02,"Wright, Munair",11:40 AM, 2:30 PM,M,11
2016,Spring,CHE 221,General Chemistry I, 22241,L03,"Cheng, Kevin",2:50 PM,5:40 PM ,M,0
2016,Spring,CHE 221,General Chemistry I, 22242,L04,"Wright, Munair",6:00 PM,8:50 PM ,M,10
2016,Spring,CHE 221,General Chemistry I, 22997,L05,"Kuo, Elaine",08:30 AM, 11:20 AM,T,1
2016,Spring,CHE 221,General Chemistry I, 21443,L06,"Wright, Munair",11:40 AM, 2:30 PM,T,1
2016,Spring,CHE 221,General Chemistry I, 21486,L07,"Kuo, Elaine",2:50 PM,5:40 PM ,T,1
2016,Spring,CHE 221,General Chemistry I, 22998,L11,"Elton, John",2:50 PM,5:40 PM ,W,7
2016,Spring,CHE 221,General Chemistry I, 21566,L12,"Mandal, Sujata",6:00 PM,8:50 PM ,W,21
2016,Spring,CHE 221,General Chemistry I, 21835,L13,"Buckenmeyer, Gail",08:30 AM, 11:20 AM,H,11
2016,Spring,CHE 221,General Chemistry I, 21950,L14,"Cheng, Kevin",11:40 AM, 2:30 PM,H,7
2016,Spring,CHE 221,General Chemistry I, 21955,L15,"Mandal, Sujata",2:50 PM,5:40 PM ,H,8
2016,Spring,CHE 221,General Chemistry I, 21949,002,"Hicks, Katherine",11:30 AM, 12:20 PM,WFM,5
2016,Spring,CHE 221,General Chemistry I, 22240,L02,"Wright, Munair",11:40 AM, 2:30 PM,M,11
2016,Spring,CHE 221,General Chemistry I, 22241,L03,"Cheng, Kevin",2:50 PM,5:40 PM ,M,0
2016,Spring,CHE 221,General Chemistry I, 22242,L04,"Wright, Munair",6:00 PM,8:50 PM ,M,10
2016,Spring,CHE 221,General Chemistry I, 22997,L05,"Kuo, Elaine",08:30 AM, 11:20 AM,T,1
2016,Spring,CHE 221,General Chemistry I, 21443,L06,"Wright, Munair",11:40 AM, 2:30 PM,T,1
2016,Spring,CHE 221,General Chemistry I, 21486,L07,"Kuo, Elaine",2:50 PM,5:40 PM ,T,1
2016,Spring,CHE 221,General Chemistry I, 22998,L11,"Elton, John",2:50 PM,5:40 PM ,W,7
2016,Spring,CHE 221,General Chemistry I, 21566,L12,"Mandal, Sujata",6:00 PM,8:50 PM ,W,21
2016,Spring,CHE 221,General Chemistry I, 21835,L13,"Buckenmeyer, Gail",08:30 AM, 11:20 AM,H,11
2016,Spring,CHE 221,General Chemistry I, 21950,L14,"Cheng, Kevin",11:40 AM, 2:30 PM,H,7
2016,Spring,CHE 221,General Chemistry I, 21955,L15,"Mandal, Sujata",2:50 PM,5:40 PM ,H,8
2016,Spring,CHE 221,General Chemistry I, 22995,003,"Buckenmeyer, Gail",1:50 PM,2:40 PM ,WFM,15
2016,Spring,CHE 221,General Chemistry I, 22240,L02,"Wright, Munair",11:40 AM, 2:30 PM,M,11
2016,Spring,CHE 221,General Chemistry I, 22241,L03,"Cheng, Kevin",2:50 PM,5:40 PM ,M,0
2016,Spring,CHE 221,General Chemistry I, 22242,L04,"Wright, Munair",6:00 PM,8:50 PM ,M,10
2016,Spring,CHE 221,General Chemistry I, 22997,L05,"Kuo, Elaine",08:30 AM, 11:20 AM,T,1
2016,Spring,CHE 221,General Chemistry I, 21443,L06,"Wright, Munair",11:40 AM, 2:30 PM,T,1
2016,Spring,CHE 221,General Chemistry I, 21486,L07,"Kuo, Elaine",2:50 PM,5:40 PM ,T,1
2016,Spring,CHE 221,General Chemistry I, 22998,L11,"Elton, John",2:50 PM,5:40 PM ,W,7
2016,Spring,CHE 221,General Chemistry I, 21566,L12,"Mandal, Sujata",6:00 PM,8:50 PM ,W,21
2016,Spring,CHE 221,General Chemistry I, 21835,L13,"Buckenmeyer, Gail",08:30 AM, 11:20 AM,H,11
2016,Spring,CHE 221,General Chemistry I, 21950,L14,"Cheng, Kevin",11:40 AM, 2:30 PM,H,7
2016,Spring,CHE 221,General Chemistry I, 21955,L15,"Mandal, Sujata",2:50 PM,5:40 PM ,H,8
2016,Spring,CHE 222,General Chemistry II, 20324,001,"Smith, Maureen",09:10 AM, 10:00 AM,WFM,7
2016,Spring,CHE 222,General Chemistry II, 20325,L02,"Smith, Maureen",11:40 AM, 2:30 PM,M,6
